schcode,Rid,id,female,ses,femses,math,ses_mean,pro4yrc,public
228,14,1122,1,-0.34,-0.34,48.95,0.174285714,1,0
229,1,6326,0,0.453,0,62.5344,0.108,1,0
229,2,6327,0,0.056,0,62.5344,0.108,1,0
229,3,6328,0,0.732,0,62.5344,0.108,1,0
229,4,6329,1,-0.164,-0.164,64.24,0.108,1,0
229,5,6330,1,-0.375,-0.375,59.85,0.108,1,0
229,6,6331,1,0.122,0.122,44.31,0.108,1,0
229,7,6332,0,0.96,0,62.5344,0.108,1,0
229,8,6333,0,-0.3,0,66.09,0.108,1,0
229,9,6334,0,0.034,0,55.04,0.108,1,0
229,10,6335,1,-0.349,-0.349,55.03,0.108,1,0
229,11,6336,0,0.133,0,44.1,0.108,1,0
229,12,6337,1,1.059,1.059,66.82,0.108,1,0
229,13,6338,1,0.314,0.314,71.06,0.108,1,0
229,14,6339,0,-1.038,0,62.5344,0.108,1,0
229,15,6340,0,0.299,0,54.5,0.108,1,0
229,16,6341,0,0.185,0,75.22,0.108,1,0
229,17,6342,0,-0.347,0,62.5344,0.108,1,0
229,18,6343,0,0.17,0,65.29,0.108,1,0
230,1,4006,0,0.378,0,62.2613,0.03475,1,0
230,2,4007,0,0.087,0,62.2613,0.03475,1,0
230,3,4008,1,0.355,0.355,55.32,0.03475,1,0
230,4,4009,0,0.261,0,62.2614,0.03475,1,0
230,5,4010,1,0.018,0.018,62.2614,0.03475,1,0
230,6,4011,0,0.361,0,66.3,0.03475,1,0
230,7,4012,0,-0.532,0,62.11,0.03475,1,0
230,8,4013,0,0.604,0,65.75,0.03475,1,0
230,9,4014,1,-0.919,-0.919,44.97,0.03475,1,0
230,10,4015,1,0.661,0.661,62.2614,0.03475,1,0
230,11,4016,0,-0.162,0,74.96,0.03475,1,0
230,12,4017,0,-0.695,0,38.24,0.03475,1,0
231,1,5891,0,0.489,0,54.01,0.013928571,0.142857143,1
231,2,5892,1,-0.668,-0.668,41.62,0.013928571,0.142857143,1
231,3,5893,1,0.76,0.76,49.43,0.013928571,0.142857143,1
231,4,5894,1,0.129,0.129,53.11,0.013928571,0.142857143,1
231,5,5895,1,-0.215,-0.215,51.81,0.013928571,0.142857143,1
231,6,5896,0,0.379,0,49.01,0.013928571,0.142857143,1
231,7,5897,1,0.015,0.015,62.504,0.013928571,0.142857143,1
231,8,5898,1,-0.991,-0.991,62.504,0.013928571,0.142857143,1
231,9,5899,0,-0.313,0,55.57,0.013928571,0.142857143,1
231,10,5900,1,0.453,0.453,50.07,0.013928571,0.142857143,1
231,11,5901,0,0.265,0,60.87,0.013928571,0.142857143,1
231,12,5902,1,-0.138,-0.138,56.58,0.013928571,0.142857143,1
231,13,5903,0,0.055,0,54.87,0.013928571,0.142857143,1
231,14,5904,0,-0.025,0,56.71,0.013928571,0.142857143,1
232,1,3047,0,0.602,0,61.6351,-0.13875,1,1
232,2,3048,1,0.014,0.014,61.6351,-0.13875,1,1
232,3,3049,1,-0.516,-0.516,61.6351,-0.13875,1,1
232,4,3050,0,-0.015,0,53.49,-0.13875,1,1
232,5,3051,0,-0.972,0,56.19,-0.13875,1,1
232,6,3052,0,0.007,0,58.41,-0.13875,1,1
232,7,3053,0,0.251,0,61.6351,-0.13875,1,1
232,8,3054,1,-0.936,-0.936,54.41,-0.13875,1,1
232,9,3055,1,0.576,0.576,62.31,-0.13875,1,1
232,10,3056,0,-0.745,0,42.13,-0.13875,1,1
232,11,3057,1,-0.368,-0.368,64.28,-0.13875,1,1
232,12,3058,0,-0.118,0,61.6351,-0.13875,1,1
232,13,3059,1,0.066,0.066,52.69,-0.13875,1,1
232,14,3060,1,0.793,0.793,61.6351,-0.13875,1,1
232,15,3061,0,-1.282,0,58.31,-0.13875,1,1
232,16,3527,0,0.423,0,49.48,-0.13875,1,1
233,1,5658,0,-0.581,0,62.3863,-0.20425,1,1
233,2,5659,1,0.044,0.044,60.92,-0.20425,1,1
233,3,5660,0,-0.587,0,51.55,-0.20425,1,1
233,4,5661,0,-0.063,0,62.3863,-0.20425,1,1
233,5,5662,1,-0.583,-0.583,62.7,-0.20425,1,1
233,6,5663,1,0.677,0.677,56.03,-0.20425,1,1
233,7,5664,0,0.907,0,62.3863,-0.20425,1,1
233,8,5665,0,-0.03,0,66.89,-0.20425,1,1
233,9,5666,0,-0.246,0,63.86,-0.20425,1,1
233,10,5667,0,-0.848,0,50.9,-0.20425,1,1
233,11,5668,0,-0.339,0,47.01,-0.20425,1,1
233,12,5669,1,-0.802,-0.802,57.75,-0.20425,1,1
234,1,303,1,0.234,0.234,69.57,0.126,1,1
234,2,304,0,0.509,0,53.46,0.126,1,1
234,3,305,1,0.94,0.94,48.55,0.126,1,1
234,4,306,0,-0.695,0,59.59,0.126,1,1
234,5,307,1,0.658,0.658,57.91,0.126,1,1
234,6,308,1,-0.062,-0.062,60.5819,0.126,1,1
234,7,309,1,0.486,0.486,60.5819,0.126,1,1
234,8,310,0,-0.491,0,60.5819,0.126,1,1
234,9,311,1,0.531,0.531,60.5819,0.126,1,1
234,10,312,1,-0.698,-0.698,60.5819,0.126,1,1
234,11,313,0,-0.1,0,60.5819,0.126,1,1
234,12,314,0,-0.016,0,62.43,0.126,1,1
234,13,315,1,0.96,0.96,58.8,0.126,1,1
234,14,316,0,0.035,0,60.5819,0.126,1,1
234,15,317,0,-0.401,0,51.94,0.126,1,1
235,1,561,0,0.982,0,61.16,0.2956,1,1
235,2,562,0,-0.154,0,48.6,0.2956,1,1
235,3,563,0,0.099,0,60.587,0.2956,1,1
235,4,564,1,-0.698,-0.698,60.587,0.2956,1,1
235,5,565,1,1.331,1.331,71.74,0.2956,1,1
235,6,566,0,0.283,0,60.587,0.2956,1,1
235,7,567,1,0.002,0.002,60.587,0.2956,1,1
235,8,568,1,0.259,0.259,56.34,0.2956,1,1
235,9,569,0,0.087,0,79.33,0.2956,1,1
235,10,570,1,1.154,1.154,60.587,0.2956,1,1
235,11,571,0,-0.02,0,60.587,0.2956,1,1
235,12,572,1,0.487,0.487,60.587,0.2956,1,1
235,13,573,0,0.863,0,60.587,0.2956,1,1
235,14,574,1,0.992,0.992,56.65,0.2956,1,1
235,15,575,0,0.424,0,68.62,0.2956,1,1
235,16,576,1,-0.327,-0.327,67.22,0.2956,1,1
235,17,577,0,-0.147,0,60.587,0.2956,1,1
235,18,578,1,0.304,0.304,67.63,0.2956,1,1
235,19,579,1,-0.283,-0.283,49.33,0.2956,1,1
235,20,580,1,0.274,0.274,60.587,0.2956,1,1
236,1,201,1,0.658,0.658,60.5798,-0.014411765,0.470588235,1
236,2,202,0,-0.996,0,38.45,-0.014411765,0.470588235,1
236,3,203,1,1.059,1.059,60.5798,-0.014411765,0.470588235,1
236,4,204,1,0.291,0.291,64.99,-0.014411765,0.470588235,1
236,5,205,0,-0.496,0,64.87,-0.014411765,0.470588235,1
236,6,206,1,0.356,0.356,69.81,-0.014411765,0.470588235,1
236,7,207,1,0.08,0.08,60.5798,-0.014411765,0.470588235,1
236,8,208,0,1.164,0,60.5798,-0.014411765,0.470588235,1
236,9,209,0,-0.516,0,55.24,-0.014411765,0.470588235,1
236,10,210,1,0.283,0.283,60.5798,-0.014411765,0.470588235,1
236,11,211,0,-0.75,0,59.17,-0.014411765,0.470588235,1
236,12,212,0,-1.652,0,43.29,-0.014411765,0.470588235,1
236,13,213,1,-0.03,-0.03,47.64,-0.014411765,0.470588235,1
236,14,214,1,-0.424,-0.424,45.99,-0.014411765,0.470588235,1
236,15,215,0,-0.469,0,60.5798,-0.014411765,0.470588235,1
236,16,216,0,0.085,0,54.59,-0.014411765,0.470588235,1
236,17,217,0,1.112,0,60.5798,-0.014411765,0.470588235,1
237,1,1478,1,0.581,0.581,65.25,0.051571429,1,1
237,2,1479,0,0.37,0,59.9,0.051571429,1,1
237,3,1480,1,-0.424,-0.424,42.58,0.051571429,1,1
237,4,1481,1,0.511,0.511,54.27,0.051571429,1,1
237,5,1482,1,1.454,1.454,54.21,0.051571429,1,1
237,6,1483,1,0.017,0.017,54.43,0.051571429,1,1
237,7,1484,0,-0.064,0,60.7916,0.051571429,1,1
237,8,1485,0,-0.045,0,66.73,0.051571429,1,1
237,9,1486,1,-0.219,-0.219,43.99,0.051571429,1,1
237,10,1487,1,-0.268,-0.268,47.23,0.051571429,1,1
237,11,1488,1,-0.469,-0.469,66.46,0.051571429,1,1
237,12,1489,0,-0.082,0,60.41,0.051571429,1,1
237,13,1490,1,0.102,0.102,49.92,0.051571429,1,1
237,14,1491,1,-0.094,-0.094,41.5,0.051571429,1,1
237,15,1492,0,-0.591,0,59.6,0.051571429,1,1
237,16,1493,1,0.939,0.939,55.39,0.051571429,1,1
237,17,1494,0,-0.355,0,55.63,0.051571429,1,1
237,18,1495,1,-0.252,-0.252,48.67,0.051571429,1,1
237,19,1496,1,-0.072,-0.072,58.13,0.051571429,1,1
237,20,1497,0,0.063,0,42.32,0.051571429,1,1
237,21,1498,1,-0.019,-0.019,60.7917,0.051571429,1,1
238,1,1362,0,0.123,0,51.76,-0.093416667,1,1
238,2,1363,1,0.002,0.002,53.7,-0.093416667,1,1
238,3,1364,0,-0.516,0,60.631,-0.093416667,1,1
238,4,1365,1,0.003,0.003,65.63,-0.093416667,1,1
238,5,1366,1,0.357,0.357,49.47,-0.093416667,1,1
238,6,1367,1,0.671,0.671,52.95,-0.093416667,1,1
238,7,1368,0,-0.671,0,51.39,-0.093416667,1,1
238,8,1369,0,-0.493,0,60.631,-0.093416667,1,1
238,9,1370,1,-0.325,-0.325,56.82,-0.093416667,1,1
238,10,1371,1,0.086,0.086,71.18,-0.093416667,1,1
238,11,1372,1,0.229,0.229,67.25,-0.093416667,1,1
238,12,1373,0,-0.587,0,60.631,-0.093416667,1,1
239,1,2781,1,-0.274,-0.274,46.23,0.355458333,1,1
239,2,2782,1,0.342,0.342,48.36,0.355458333,1,1
239,3,2783,0,0.653,0,47.28,0.355458333,1,1
239,4,2784,0,0.586,0,60.61,0.355458333,1,1
239,5,2785,0,1.338,0,63.1,0.355458333,1,1
239,6,2786,0,1.261,0,52.36,0.355458333,1,1
239,7,2787,1,0.533,0.533,55.82,0.355458333,1,1
239,8,2788,1,-0.056,-0.056,56.37,0.355458333,1,1
239,9,2789,1,-0.399,-0.399,61.1918,0.355458333,1,1
239,10,2790,1,0.615,0.615,48.77,0.355458333,1,1
239,11,2791,1,0.196,0.196,47.25,0.355458333,1,1
239,12,2792,0,0.835,0,61.1918,0.355458333,1,1
239,13,2793,1,0.401,0.401,67.07,0.355458333,1,1
239,14,2794,1,0.414,0.414,56.52,0.355458333,1,1
239,15,2795,1,0.835,0.835,48.61,0.355458333,1,1
239,16,2796,1,0.339,0.339,51.57,0.355458333,1,1
239,17,2797,0,-0.097,0,47,0.355458333,1,1
239,18,2798,0,0.456,0,61.1918,0.355458333,1,1
239,19,2799,0,-0.025,0,43.4,0.355458333,1,1
239,20,2800,0,0.243,0,55.01,0.355458333,1,1
239,21,2801,0,0.533,0,63.1,0.355458333,1,1
239,22,2802,0,-0.327,0,63.05,0.355458333,1,1
239,23,2803,0,-0.414,0,42.62,0.355458333,1,1
239,24,2804,1,0.543,0.543,50.75,0.355458333,1,1
240,1,4123,0,1.286,0,76.56,0.422384615,1,1
240,2,4124,1,0.208,0.208,62.2654,0.422384615,1,1
240,3,4125,0,0.469,0,62.2654,0.422384615,1,1
240,4,4126,0,0.881,0,72.75,0.422384615,1,1
240,5,4127,0,-0.475,0,62.2654,0.422384615,1,1
240,6,4128,1,0.528,0.528,60.39,0.422384615,1,1
240,7,4129,1,0.347,0.347,64.69,0.422384615,1,1
240,8,4130,1,0.231,0.231,62.2654,0.422384615,1,1
240,9,4131,0,0.637,0,62.2654,0.422384615,1,1
240,10,4132,1,-0.07,-0.07,62.2654,0.422384615,1,1
240,11,4133,0,0.432,0,51.55,0.422384615,1,1
240,12,4134,1,1.037,1.037,56.27,0.422384615,1,1
240,13,5204,1,-0.02,-0.02,54.38,0.422384615,1,1
241,1,2805,1,0.501,0.501,57.58,0.995307692,1,1
241,2,2806,1,0.658,0.658,61.1924,0.995307692,1,1
241,3,2807,1,0.658,0.658,54.34,0.995307692,1,1
241,4,2808,1,1.398,1.398,55.9,0.995307692,1,1
241,5,2809,1,1.05,1.05,54.43,0.995307692,1,1
241,6,2810,1,1.286,1.286,68.49,0.995307692,1,1
241,7,2811,0,0.616,0,62.93,0.995307692,1,1
241,8,2812,1,0.907,0.907,75.2,0.995307692,1,1
241,9,2813,0,0.604,0,61.1924,0.995307692,1,1
241,10,2814,1,1.383,1.383,71.09,0.995307692,1,1
241,11,2815,1,1.436,1.436,63.03,0.995307692,1,1
241,12,2816,0,1.269,0,74.97,0.995307692,1,1
241,13,2817,0,1.173,0,71.93,0.995307692,1,1
242,1,4635,1,-0.187,-0.187,61.44,-0.073,1,1
242,2,4636,1,0.002,0.002,62.2781,-0.073,1,1
242,3,4637,1,0.366,0.366,51.11,-0.073,1,1
242,4,4638,1,0.713,0.713,65.26,-0.073,1,1
242,5,4639,0,-0.46,0,49.44,-0.073,1,1
242,6,4640,0,0.443,0,62.2782,-0.073,1,1
242,7,4641,1,0.138,0.138,49.66,-0.073,1,1
242,8,4642,0,1.035,0,68.12,-0.073,1,1
242,9,4643,1,-0.44,-0.44,50.26,-0.073,1,1
242,10,4644,1,-0.252,-0.252,56.11,-0.073,1,1
242,11,4645,1,0.73,0.73,53.02,-0.073,1,1
242,12,4646,0,-0.992,0,58.23,-0.073,1,1
242,13,4647,0,-0.514,0,51.87,-0.073,1,1
242,14,4648,1,-0.901,-0.901,62.2782,-0.073,1,1
242,15,4649,1,-0.776,-0.776,47.02,-0.073,1,1
243,1,1857,0,-1.713,0,37.19,-0.810416667,1,1
243,2,1858,1,-0.472,-0.472,48.95,-0.810416667,1,1
243,3,1859,1,-0.095,-0.095,40.05,-0.810416667,1,1
243,4,1860,0,-1.999,0,61.0641,-0.810416667,1,1
243,5,1861,1,-0.516,-0.516,61.0641,-0.810416667,1,1
243,6,1862,0,-1.045,0,34.38,-0.810416667,1,1
243,7,1863,1,-1.58,-1.58,61.0641,-0.810416667,1,1
243,8,1864,1,-0.159,-0.159,36.81,-0.810416667,1,1
243,9,1865,1,-1.315,-1.315,41.45,-0.810416667,1,1
243,10,1866,0,-0.048,0,61.0641,-0.810416667,1,1
243,11,1867,1,-0.623,-0.623,54.38,-0.810416667,1,1
243,12,1868,0,-0.16,0,61.0641,-0.810416667,1,1
244,1,6109,1,0.305,0.305,61.39,0.026153846,0.692307692,1
244,2,6110,1,-0.283,-0.283,62.5184,0.026153846,0.692307692,1
244,3,6111,0,0.303,0,35.52,0.026153846,0.692307692,1
244,4,6112,1,0.716,0.716,62.5185,0.026153846,0.692307692,1
244,5,6113,0,0.58,0,49.44,0.026153846,0.692307692,1
244,6,6114,1,0.71,0.71,62.5185,0.026153846,0.692307692,1
244,7,6115,0,0.478,0,62.5185,0.026153846,0.692307692,1
244,8,6116,0,-0.989,0,62.5185,0.026153846,0.692307692,1
244,9,6117,0,-0.444,0,62.5185,0.026153846,0.692307692,1
244,10,6118,1,-0.669,-0.669,62.5185,0.026153846,0.692307692,1
244,11,6119,1,-0.987,-0.987,62.5185,0.026153846,0.692307692,1
244,12,6120,1,0.505,0.505,68.86,0.026153846,0.692307692,1
244,13,6121,0,0.115,0,62.5185,0.026153846,0.692307692,1
245,1,1200,1,1.306,1.306,64.91,0.2425,1,1
245,2,1201,0,0.628,0,75.51,0.2425,1,1
245,3,1202,1,0.354,0.354,65.41,0.2425,1,1
245,4,1203,1,-0.443,-0.443,53.55,0.2425,1,1
245,5,1204,0,-0.555,0,60.6006,0.2425,1,1
245,6,1205,0,0.733,0,51.33,0.2425,1,1
245,7,1206,0,0.439,0,68.99,0.2425,1,1
245,8,1207,0,0.087,0,67.86,0.2425,1,1
245,9,1208,1,-0.472,-0.472,60.6006,0.2425,1,1
245,10,1209,1,-0.864,-0.864,72.56,0.2425,1,1
245,11,1210,0,0.62,0,57.38,0.2425,1,1
245,12,1211,0,0.028,0,60.6006,0.2425,1,1
245,13,1212,0,-0.049,0,71.51,0.2425,1,1
245,14,1213,1,0.586,0.586,59.7,0.2425,1,1
245,15,1214,0,0.371,0,41.27,0.2425,1,1
245,16,1215,1,0.573,0.573,46.49,0.2425,1,1
245,17,1216,0,0.589,0,54.79,0.2425,1,1
245,18,1217,0,0.434,0,60.6006,0.2425,1,1
246,1,5205,0,-0.63,0,58.91,-0.83925,1,1
246,2,5206,1,-1.383,-1.383,39.06,-0.83925,1,1
246,3,5207,0,-1.366,0,49.55,-0.83925,1,1
246,4,5208,1,-1.08,-1.08,44.96,-0.83925,1,1
246,5,5209,1,-1.831,-1.831,51.82,-0.83925,1,1
246,6,5210,0,0.658,0,50.39,-0.83925,1,1
246,7,5211,0,0.212,0,62.3739,-0.83925,1,1
246,8,5212,0,0.254,0,52.3,-0.83925,1,1
246,9,5213,1,-1.276,-1.276,50.71,-0.83925,1,1
246,10,5214,1,-1.247,-1.247,40.37,-0.83925,1,1
246,11,5215,0,-1.463,0,39.67,-0.83925,1,1
246,12,5216,0,-0.919,0,34.04,-0.83925,1,1
247,1,1324,1,-0.256,-0.256,60.6039,-0.075090909,1,1
247,2,1325,0,-0.014,0,60.6039,-0.075090909,1,1
247,3,1326,1,-0.587,-0.587,60.6039,-0.075090909,1,1
247,4,1327,1,0.947,0.947,60.6039,-0.075090909,1,1
247,5,1328,1,-0.593,-0.593,40.12,-0.075090909,1,1
247,6,1329,0,-0.421,0,60.6039,-0.075090909,1,1
247,7,1330,0,-0.454,0,51.58,-0.075090909,1,1
247,8,1331,0,-0.591,0,37.48,-0.075090909,1,1
247,9,1332,0,-0.469,0,37.66,-0.075090909,1,1
247,10,1333,1,0.982,0.982,62.5,-0.075090909,1,1
247,11,1334,1,-0.372,-0.372,44.15,-0.075090909,1,1
247,12,1335,1,-0.073,-0.073,60.6039,-0.075090909,1,1
247,13,1336,0,-0.32,0,60.6039,-0.075090909,1,1
247,14,1337,1,-0.25,-0.25,54.33,-0.075090909,1,1
247,15,1338,0,0.693,0,60.6039,-0.075090909,1,1
247,16,1339,0,-0.24,0,58.53,-0.075090909,1,1
247,17,1340,1,-0.263,-0.263,63.23,-0.075090909,1,1
247,18,1341,0,-0.527,0,60.6039,-0.075090909,1,1
247,19,1342,0,-0.654,0,59.85,-0.075090909,1,1
247,20,1343,0,-0.182,0,53.41,-0.075090909,1,1
247,21,1344,0,1.306,0,60.6039,-0.075090909,1,1
247,22,1345,1,0.686,0.686,60.6039,-0.075090909,1,1
248,1,3116,1,1.073,1.073,67.29,0.147384615,1,1
248,2,3117,0,0.573,0,61.6367,0.147384615,1,1
248,3,3118,1,0.167,0.167,61.6367,0.147384615,1,1
248,4,3119,0,-0.011,0,69.63,0.147384615,1,1
248,5,3120,1,1.134,1.134,59.33,0.147384615,1,1
248,6,3121,0,0.454,0,57.92,0.147384615,1,1
248,7,3122,1,0.533,0.533,61.6367,0.147384615,1,1
248,8,3123,0,0.663,0,58.55,0.147384615,1,1
248,9,3124,0,-1.405,0,38.41,0.147384615,1,1
248,10,3125,0,0.279,0,61.6367,0.147384615,1,1
248,11,3126,1,-1.629,-1.629,47.7,0.147384615,1,1
248,12,3127,0,0.541,0,71.37,0.147384615,1,1
248,13,3128,1,-0.456,-0.456,61.6367,0.147384615,1,1
249,1,1771,0,-0.516,0,47.9,-0.424769231,1,1
249,2,1772,1,-0.535,-0.535,44.78,-0.424769231,1,1
249,3,1773,0,-1.217,0,53.28,-0.424769231,1,1
249,4,1774,1,-0.212,-0.212,36.97,-0.424769231,1,1
249,5,1775,0,-1.301,0,63.25,-0.424769231,1,1
249,6,1776,0,-0.286,0,54.49,-0.424769231,1,1
249,7,1777,1,-0.122,-0.122,62.59,-0.424769231,1,1
249,8,1778,1,-0.248,-0.248,48.39,-0.424769231,1,1
249,9,1779,0,-0.779,0,47.52,-0.424769231,1,1
249,10,1780,0,0.268,0,47.6,-0.424769231,1,1
249,11,1781,0,-0.745,0,35.49,-0.424769231,1,1
249,12,1782,1,0.433,0.433,61.0568,-0.424769231,1,1
249,13,1783,1,-0.262,-0.262,72.05,-0.424769231,1,1
250,1,1642,0,1.306,0,58.84,-0.355088235,0.294117647,1
250,2,1643,0,-0.718,0,54.29,-0.355088235,0.294117647,1
250,3,1644,0,0.018,0,61.0501,-0.355088235,0.294117647,1
250,4,1645,1,0.81,0.81,50.47,-0.355088235,0.294117647,1
250,5,1646,0,0.183,0,61.57,-0.355088235,0.294117647,1
250,6,1647,1,0.107,0.107,40.69,-0.355088235,0.294117647,1
250,7,1648,1,-0.63,-0.63,55.96,-0.355088235,0.294117647,1
250,8,1649,0,0.47,0,50.9,-0.355088235,0.294117647,1
250,9,1650,1,-0.932,-0.932,52.81,-0.355088235,0.294117647,1
250,10,1651,1,-1.851,-1.851,66.08,-0.355088235,0.294117647,1
250,11,1652,0,-1.067,0,58.59,-0.355088235,0.294117647,1
250,12,1653,1,0.339,0.339,51.51,-0.355088235,0.294117647,1
250,13,1654,0,0.153,0,61.0501,-0.355088235,0.294117647,1
250,14,1655,1,-1.477,-1.477,32.28,-0.355088235,0.294117647,1
250,15,1656,0,-1.69,0,43.69,-0.355088235,0.294117647,1
250,16,1657,1,-0.654,-0.654,40,-0.355088235,0.294117647,1
250,17,1658,0,0.247,0,50.53,-0.355088235,0.294117647,1
250,18,1659,1,-1.117,-1.117,61.0501,-0.355088235,0.294117647,1
250,19,1660,0,-0.78,0,61.73,-0.355088235,0.294117647,1
250,20,1661,0,0.397,0,61.0501,-0.355088235,0.294117647,1
250,21,1662,0,0.322,0,46.26,-0.355088235,0.294117647,1
250,22,1663,1,-0.577,-0.577,61.0501,-0.355088235,0.294117647,1
250,23,1664,0,0.872,0,61.0501,-0.355088235,0.294117647,1
250,24,1665,0,-0.341,0,58.97,-0.355088235,0.294117647,1
250,25,1666,0,0.216,0,61.0501,-0.355088235,0.294117647,1
250,26,1667,0,0.077,0,61.0501,-0.355088235,0.294117647,1
250,27,1668,0,-1.851,0,45.9,-0.355088235,0.294117647,1
250,28,1669,1,-1.142,-1.142,34.47,-0.355088235,0.294117647,1
250,29,1670,0,-0.319,0,44.1,-0.355088235,0.294117647,1
250,30,1671,0,0.181,0,57.07,-0.355088235,0.294117647,1
250,31,1672,1,-0.343,-0.343,50.95,-0.355088235,0.294117647,1
250,32,1673,1,-0.489,-0.489,61.0501,-0.355088235,0.294117647,1
250,33,1674,1,-0.992,-0.992,35.83,-0.355088235,0.294117647,1
250,34,1675,0,-0.801,0,61.0501,-0.355088235,0.294117647,1
251,1,4776,0,0.089,0,62.3654,0.5289375,1,1
251,2,4777,1,0.003,0.003,50.37,0.5289375,1,1
251,3,4778,0,1.104,0,73.31,0.5289375,1,1
251,4,4779,0,-0.163,0,50.21,0.5289375,1,1
251,5,4780,0,0.052,0,72.23,0.5289375,1,1
251,6,4781,1,0.259,0.259,48.84,0.5289375,1,1
251,7,4782,0,1.458,0,64.38,0.5289375,1,1
251,8,4783,1,1.306,1.306,62.3654,0.5289375,1,1
251,9,4784,1,0.813,0.813,62.3654,0.5289375,1,1
251,10,4785,0,1.383,0,62.3654,0.5289375,1,1
251,11,4786,1,0.412,0.412,53.63,0.5289375,1,1
251,12,4787,0,0.912,0,62.3654,0.5289375,1,1
251,13,4788,0,0.301,0,69.97,0.5289375,1,1
251,14,4789,0,0.207,0,62.3654,0.5289375,1,1
251,15,4790,0,-0.281,0,62.3654,0.5289375,1,1
251,16,5108,0,0.608,0,62.3716,0.5289375,1,1
252,1,3487,1,0.219,0.219,69.78,0.853117647,1,0
252,2,3488,0,1.286,0,61.68,0.853117647,1,0
252,3,3489,1,1.854,1.854,70.36,0.853117647,1,0
252,4,3490,0,0.958,0,55.64,0.853117647,1,0
252,5,3491,1,0.429,0.429,63.92,0.853117647,1,0
252,6,3492,0,0.835,0,71.73,0.853117647,1,0
252,7,3493,0,1.124,0,64.37,0.853117647,1,0
252,8,3494,1,0.674,0.674,61.56,0.853117647,1,0
252,9,3495,1,1.189,1.189,52.78,0.853117647,1,0
252,10,3496,1,1.039,1.039,66.03,0.853117647,1,0
252,11,3497,1,-0.169,-0.169,60.96,0.853117647,1,0
252,12,3498,0,0.283,0,75.45,0.853117647,1,0
252,13,3499,1,0.534,0.534,74.73,0.853117647,1,0
252,14,3500,0,1.132,0,54.21,0.853117647,1,0
252,15,3501,1,1.085,1.085,53.5,0.853117647,1,0
252,16,3502,1,0.967,0.967,61.67,0.853117647,1,0
252,17,3503,0,1.064,0,64.17,0.853117647,1,0
253,1,4499,0,-0.859,0,40.9,-0.505882353,0.411764706,1
253,2,4500,0,-0.992,0,48.57,-0.505882353,0.411764706,1
253,3,4501,1,-1.463,-1.463,62.2753,-0.505882353,0.411764706,1
253,4,4502,0,0.034,0,48.68,-0.505882353,0.411764706,1
253,5,4503,0,-1.322,0,45.7,-0.505882353,0.411764706,1
253,6,4504,1,-0.252,-0.252,48.29,-0.505882353,0.411764706,1
253,7,4505,0,-0.169,0,51.46,-0.505882353,0.411764706,1
253,8,4506,1,-0.572,-0.572,50.23,-0.505882353,0.411764706,1
253,9,4507,1,-0.777,-0.777,62.2753,-0.505882353,0.411764706,1
253,10,4508,1,0.155,0.155,62.2753,-0.505882353,0.411764706,1
253,11,4509,1,-0.45,-0.45,62.2753,-0.505882353,0.411764706,1
253,12,4510,1,-1.29,-1.29,58.56,-0.505882353,0.411764706,1
253,13,4511,0,-0.417,0,53.84,-0.505882353,0.411764706,1
253,14,4512,1,0.146,0.146,62.2753,-0.505882353,0.411764706,1
253,15,4513,0,1.029,0,57.82,-0.505882353,0.411764706,1
253,16,4514,0,-0.247,0,62.2753,-0.505882353,0.411764706,1
253,17,4515,1,-1.154,-1.154,62.2753,-0.505882353,0.411764706,1
254,1,1587,0,-0.631,0,43.39,-0.587235294,1,1
254,2,1588,0,-0.162,0,61.0489,-0.587235294,1,1
254,3,1589,0,-0.846,0,40.28,-0.587235294,1,1
254,4,1590,0,-0.661,0,61.049,-0.587235294,1,1
254,5,1591,1,-1.082,-1.082,61.049,-0.587235294,1,1
254,6,1592,1,-0.55,-0.55,53.06,-0.587235294,1,1
254,7,1593,0,-0.402,0,38.48,-0.587235294,1,1
254,8,1594,0,-0.493,0,61.049,-0.587235294,1,1
254,9,1595,1,-0.115,-0.115,52.69,-0.587235294,1,1
254,10,1596,0,0.434,0,72.75,-0.587235294,1,1
254,11,1597,0,-1.08,0,43.94,-0.587235294,1,1
254,12,1598,0,-0.118,0,65.05,-0.587235294,1,1
254,13,1599,0,-1.335,0,61.049,-0.587235294,1,1
254,14,1600,1,-1.093,-1.093,49.92,-0.587235294,1,1
254,15,1601,0,-1.741,0,61.049,-0.587235294,1,1
254,16,1602,0,-0.289,0,57.5,-0.587235294,1,1
254,17,1603,0,0.181,0,48.87,-0.587235294,1,1
255,1,2779,0,0.666,0,52.43,0.576,1,1
255,2,2780,1,1.056,1.056,63.98,0.576,1,1
255,3,3923,1,1.248,1.248,67.11,0.576,1,1
255,4,3924,1,0.131,0.131,49.57,0.576,1,1
255,5,3925,1,1.63,1.63,62.2567,0.576,1,1
255,6,3926,0,-0.396,0,56.16,0.576,1,1
255,7,3927,1,-0.466,-0.466,39.2,0.576,1,1
255,8,3928,1,0.491,0.491,62.2567,0.576,1,1
255,9,3929,1,0.808,0.808,69.94,0.576,1,1
255,10,3930,0,0.273,0,60.29,0.576,1,1
255,11,3931,1,0.171,0.171,53.49,0.576,1,1
255,12,3932,0,0.592,0,57.16,0.576,1,1
255,13,3933,0,1.284,0,65.76,0.576,1,1
256,1,2877,0,0.087,0,66.88,-0.561333333,0.5,1
